x,y,z,id,temp
100,140,0,140,1320.5070413628
100,141,0,141,1320.6361724405
100,142,0,142,1320.7153785669
100,143,0,143,1320.7407167416
100,144,0,144,1320.708119155
100,145,0,145,1320.6133891365
100,146,0,146,1320.4521967964
100,147,0,147,1320.2200743812
100,148,0,148,1319.9124113678
100,149,0,149,1319.5244493297
100,150,0,150,1319.0512766138
100,151,0,151,1318.4878228788
100,152,0,152,1317.8288535504
100,153,0,153,1317.0689642639
100,154,0,154,1316.2025753712
100,155,0,155,1315.2239266039
100,156,0,156,1314.1270719947
100,157,0,157,1312.9058751722
100,158,0,158,1311.5540051575
100,159,0,159,1310.0649328009
100,160,0,160,1308.4319280115
100,161,0,161,1306.6480579377
100,162,0,162,1304.7061862663
100,163,0,163,1302.5989738066
100,164,0,164,1300.3188805226
100,165,0,165,1297.858169162
100,166,0,166,1295.208910604
100,167,0,167,1292.3629910036
100,168,0,168,1289.3121207458
100,169,0,169,1286.0478451235
100,170,0,170,1282.5615565193
100,171,0,171,1278.8445076733
100,172,0,172,1274.8878253575
100,173,0,173,1270.6825234051
100,174,0,174,1266.2195135331
100,175,0,175,1261.4896116888
100,176,0,176,1256.4835366557
100,177,0,177,1251.191896242
100,178,0,178,1245.6051543476
100,179,0,179,1239.7135692399
100,180,0,180,1233.5070889648
100,181,0,181,1226.9751831873
100,182,0,182,1220.1065806058
100,183,0,183,1212.8888653839
100,184,0,184,1205.3078615143
100,185,0,185,1197.3466955157
100,186,0,186,1188.9843673087
100,187,0,187,1180.1935644024
100,188,0,188,1170.9373081889
100,189,0,189,1161.1638003126
100,190,0,190,1150.7985166897
100,191,0,191,1139.732161282
100,192,0,192,1127.8025625631
100,193,0,193,1114.7680768369
100,194,0,194,1100.2697711784
100,195,0,195,1083.7797378262
100,196,0,196,1064.5321019404
100,197,0,197,1041.4221708735
100,198,0,198,1012.7848131192
100,199,0,199,975.53462755379
100,200,0,200,921.18175190182
