x,y,z,id,temp
100,142,0,142,1320.3782280881
100,143,0,143,1320.5103966222
100,144,0,144,1320.604413928
100,145,0,145,1320.6568674673
100,146,0,146,1320.6080184999
100,147,0,147,1320.5040078742
100,148,0,148,1320.3367703752
100,149,0,149,1320.0746944875
100,150,0,150,1319.7277110132
100,151,0,151,1319.287293782
100,152,0,152,1318.755974004
100,153,0,153,1318.1470440521
100,154,0,154,1317.3767379793
100,155,0,155,1316.5195820398
100,156,0,156,1315.5420033748
100,157,0,157,1314.4352722554
100,158,0,158,1313.2202030769
100,159,0,159,1311.8234131599
100,160,0,160,1310.3031883109
100,161,0,161,1308.603303766
100,162,0,162,1306.7627188965
100,163,0,163,1304.7406415382
100,164,0,164,1302.5468319757
100,165,0,165,1300.1663183915
100,166,0,166,1297.58800372
100,167,0,167,1294.8096833756
100,168,0,168,1291.815113416
100,169,0,169,1288.6001557781
100,170,0,170,1285.1608466624
100,171,0,171,1281.468787611
100,172,0,172,1277.5589455928
100,173,0,173,1273.3506601113
100,174,0,174,1268.9061075988
100,175,0,175,1264.1404139826
100,176,0,176,1259.1117129235
100,177,0,177,1253.8184783261
100,178,0,178,1248.1512303389
100,179,0,179,1242.2009791878
100,180,0,180,1235.9564412876
100,181,0,181,1229.294298338
100,182,0,182,1222.3170147674
100,183,0,183,1215.0014458049
100,184,0,184,1207.3074542506
100,185,0,185,1199.1593284036
100,186,0,186,1190.613108126
100,187,0,187,1181.6342483728
100,188,0,188,1172.1853761608
100,189,0,189,1162.2084842067
100,190,0,190,1151.6242387287
100,191,0,191,1140.3200426023
100,192,0,192,1128.1335122075
100,193,0,193,1114.8300499292
100,194,0,194,1100.0872159049
100,195,0,195,1083.459038919
100,196,0,196,1064.157409924
100,197,0,197,1040.6249429307
100,198,0,198,1012.296622687
100,199,0,199,974.15962124731
100,200,0,200,926.58995098981
