x,y,z,id,temp
0,100,0,0,925.20680287995
1,100,0,1,934.18970527407
2,100,0,2,943.74979230942
3,100,0,3,953.61433477785
4,100,0,4,963.74353421076
5,100,0,5,974.10868165332
6,100,0,6,984.68048897644
7,100,0,7,995.42843893671
8,100,0,8,1006.3219585942
9,100,0,9,1017.3318384871
10,100,0,10,1028.4311425849
11,100,0,11,1039.5954965759
12,100,0,12,1050.8029431069
13,100,0,13,1062.0335702869
14,100,0,14,1073.2690431489
15,100,0,15,1084.4921051867
16,100,0,16,1095.6860903302
17,100,0,17,1106.8344801277
18,100,0,18,1117.9205392219
19,100,0,19,1128.9270559637
20,100,0,20,1139.8362035285
21,100,0,21,1150.6295231391
22,100,0,22,1161.2880182018
23,100,0,23,1171.7923385917
24,100,0,24,1182.1230289724
25,100,0,25,1192.2608138629
26,100,0,26,1202.1868943465
27,100,0,27,1211.8832356174
28,100,0,28,1221.3328297237
29,100,0,29,1230.5199229045
30,100,0,30,1239.4302013036
31,100,0,31,1248.0509323867
32,100,0,32,1256.3710621479
33,100,0,33,1264.3812702701
34,100,0,34,1272.0739868976
35,100,0,35,1279.4433756582
36,100,0,36,1286.4852880754
37,100,0,37,1293.1971946253
38,100,0,38,1299.578097496
39,100,0,39,1305.6284297041
40,100,0,40,1311.349944718
41,100,0,41,1316.7456001799
42,100,0,42,1321.8194387866
43,100,0,43,1326.5764688781
44,100,0,44,1331.0225468225
45,100,0,45,1335.1642628731
46,100,0,46,1339.008831798
47,100,0,47,1342.5639892588
48,100,0,48,1345.8378946292
49,100,0,49,1348.8390407006
50,100,0,50,1351.5761705191
51,100,0,51,1354.0582014279
52,100,0,52,1356.2941562577
53,100,0,53,1358.293101497
54,100,0,54,1360.0640921978
55,100,0,55,1361.6161233059
56,100,0,56,1362.9580870667
57,100,0,57,1364.0987361245
58,100,0,58,1365.0466519185
59,100,0,59,1365.8102179715
60,100,0,60,1366.3975976655
61,100,0,61,1366.8167161095
62,100,0,62,1367.0752457115
63,100,0,63,1367.180595087
64,100,0,64,1367.1399009522
65,100,0,65,1366.9600226693
66,100,0,66,1366.647539137
67,100,0,67,1366.208747736
68,100,0,68,1365.6496650659
69,100,0,69,1364.9760292291
70,100,0,70,1364.1933034402
71,100,0,71,1363.3066807591
72,100,0,72,1362.3210897659
73,100,0,73,1361.2412010143
74,100,0,74,1360.0714341186
75,100,0,75,1358.815965343
76,100,0,76,1357.4787355799
77,100,0,77,1356.0634586157
78,100,0,78,1354.5736295974
79,100,0,79,1353.012533621
80,100,0,80,1351.3832543785
81,100,0,81,1349.688682805
82,100,0,82,1347.9315256787
83,100,0,83,1346.114314134
84,100,0,84,1344.2394120522
85,100,0,85,1342.3090243054
86,100,0,86,1340.3252048278
87,100,0,87,1338.2898645009
88,100,0,88,1336.2047788354
89,100,0,89,1334.0715954441
90,100,0,90,1331.8918412953
91,100,0,91,1329.6669297462
92,100,0,92,1327.3981673528
93,100,0,93,1325.0867604573
94,100,0,94,1322.7338215552
95,100,0,95,1320.3403754454
96,100,0,96,1317.9073651674
97,100,0,97,1315.435657732
98,100,0,98,1312.9260496504
99,100,0,99,1310.3792722692
100,100,0,100,1307.795996918
101,100,0,101,1305.1768398756
102,100,0,102,1302.522367164
103,100,0,103,1299.8330991751
104,100,0,104,1297.1095151387
105,100,0,105,1294.3520574361
106,100,0,106,1291.5611357686
107,100,0,107,1288.7371311831
108,100,0,108,1285.8803999624
109,100,0,109,1282.9912773831
110,100,0,110,1280.0700813456
111,100,0,111,1277.1171158781
112,100,0,112,1274.1326745176
113,100,0,113,1271.1170435675
114,100,0,114,1268.0705052326
115,100,0,115,1264.9933406301
116,100,0,116,1261.8858326734
117,100,0,117,1258.7482688251
118,100,0,118,1255.5809437154
119,100,0,119,1252.3841616162
120,100,0,120,1249.1582387668
121,100,0,121,1245.9035055371
122,100,0,122,1242.620308421
123,100,0,123,1239.3090118442
124,100,0,124,1235.9699997719
125,100,0,125,1232.6036771023
126,100,0,126,1229.2104708232
127,100,0,127,1225.7908309161
128,100,0,128,1222.3452309828
129,100,0,129,1218.8741685723
130,100,0,130,1215.3781651828
131,100,0,131,1211.8577659132
132,100,0,132,1208.3135387357
133,100,0,133,1204.7460733622
134,100,0,134,1201.1559796783
135,100,0,135,1197.5438857144
136,100,0,136,1193.9104351318
137,100,0,137,1190.2562841991
138,100,0,138,1186.5820982395
139,100,0,139,1182.8885475372
140,100,0,140,1179.176302696
141,100,0,141,1175.4460294551
142,100,0,142,1171.6983829782
143,100,0,143,1167.93400165
144,100,0,144,1164.1535004301
145,100,0,145,1160.357463841
146,100,0,146,1156.5464386907
147,100,0,147,1152.7209266647
148,100,0,148,1148.8813769533
149,100,0,149,1145.0281791242
150,100,0,150,1141.1616564864
151,100,0,151,1137.2820602397
152,100,0,152,1133.3895647395
153,100,0,153,1129.4842642531
154,100,0,154,1125.5661716077
155,100,0,155,1121.6352191583
156,100,0,156,1117.6912625127
157,100,0,157,1113.7340874514
158,100,0,158,1109.7634204699
159,100,0,159,1105.7789433483
160,100,0,160,1101.7803121072
161,100,0,161,1097.7671806125
162,100,0,162,1093.7392288931
163,100,0,163,1089.6961958598
164,100,0,164,1085.6379155265
165,100,0,165,1081.5643550838
166,100,0,166,1077.4756525256
167,100,0,167,1073.3721515215
168,100,0,168,1069.2544325205
169,100,0,169,1065.1233420896
170,100,0,170,1060.9800265863
171,100,0,171,1056.825979007
172,100,0,172,1052.6631049195
173,100,0,173,1048.4938002282
174,100,0,174,1044.3210091519
175,100,0,175,1040.1482026779
176,100,0,176,1035.9792044636
177,100,0,177,1031.8178178669
178,100,0,178,1027.6672919059
179,100,0,179,1023.5297941439
180,100,0,180,1019.4061796866
181,100,0,181,1015.2963672837
182,100,0,182,1011.200472634
183,100,0,183,1007.1204943498
184,100,0,184,1003.0619111865
185,100,0,185,999.03425147428
186,100,0,186,995.04976925591
187,100,0,187,991.11989832122
188,100,0,188,987.24999529594
189,100,0,189,983.4336393421
190,100,0,190,979.64800142454
191,100,0,191,975.85131950694
192,100,0,192,971.98247738357
193,100,0,193,967.9615316304
194,100,0,194,963.68928398128
195,100,0,195,959.04440426063
196,100,0,196,953.87936095106
197,100,0,197,948.02024504313
198,100,0,198,941.28498860795
199,100,0,199,933.58098703981
200,100,0,200,925.20627332949
