x,y,z,id,temp
0,100,0,0,925.38381249751
1,100,0,1,934.18641709933
2,100,0,2,943.75967197968
3,100,0,3,953.6241264156
4,100,0,4,963.7537936969
5,100,0,5,974.11934634102
6,100,0,6,984.68986037776
7,100,0,7,995.43753294424
8,100,0,8,1006.3301984618
9,100,0,9,1017.3399578558
10,100,0,10,1028.4383005137
11,100,0,11,1039.6022150355
12,100,0,12,1050.8094366485
13,100,0,13,1062.039658646
14,100,0,14,1073.2746889634
15,100,0,15,1084.4973103879
16,100,0,16,1095.690901948
17,100,0,17,1106.8391060177
18,100,0,18,1117.9255434685
19,100,0,19,1128.930715256
20,100,0,20,1139.838867596
21,100,0,21,1150.6329025806
22,100,0,22,1161.2902087934
23,100,0,23,1171.7936089095
24,100,0,24,1182.1251387982
25,100,0,25,1192.260871622
26,100,0,26,1202.187456145
27,100,0,27,1211.8836711867
28,100,0,28,1221.3306991364
29,100,0,29,1230.5211138004
30,100,0,30,1239.4295011585
31,100,0,31,1248.0470977288
32,100,0,32,1256.3677236494
33,100,0,33,1264.3811965814
34,100,0,34,1272.0759577812
35,100,0,35,1279.4414266753
36,100,0,36,1286.480985423
37,100,0,37,1293.1915709714
38,100,0,38,1299.5717642286
39,100,0,39,1305.6217183621
40,100,0,40,1311.3430669974
41,100,0,41,1316.738816083
42,100,0,42,1321.8132231814
43,100,0,43,1326.5716678443
44,100,0,44,1331.0205165356
45,100,0,45,1335.1669853128
46,100,0,46,1339.0064705677
47,100,0,47,1342.5576054223
48,100,0,48,1345.8302078417
49,100,0,49,1348.83379882
50,100,0,50,1351.5781314527
51,100,0,51,1354.0535277086
52,100,0,52,1356.2868173791
53,100,0,53,1358.2899284686
54,100,0,54,1360.0621821914
55,100,0,55,1361.6092420303
56,100,0,56,1362.9554383369
57,100,0,57,1364.095447544
58,100,0,58,1365.0406159244
59,100,0,59,1365.8128219023
60,100,0,60,1366.391848368
61,100,0,61,1366.8154194026
62,100,0,62,1367.0707603498
63,100,0,63,1367.178013195
64,100,0,64,1367.1362851155
65,100,0,65,1366.9575473109
66,100,0,66,1366.6440279784
67,100,0,67,1366.2074018662
68,100,0,68,1365.6458222613
69,100,0,69,1364.9770544303
70,100,0,70,1364.189459551
71,100,0,71,1363.307076495
72,100,0,72,1362.3185731134
73,100,0,73,1361.2387472327
74,100,0,74,1360.0726517817
75,100,0,75,1358.8131327312
76,100,0,76,1357.4775761322
77,100,0,77,1356.0639383654
78,100,0,78,1354.5711982919
79,100,0,79,1353.0114446545
80,100,0,80,1351.3847949389
81,100,0,81,1349.686990205
82,100,0,82,1347.9298240455
83,100,0,83,1346.1153055952
84,100,0,84,1344.239639525
85,100,0,85,1342.3074514611
86,100,0,86,1340.3239406113
87,100,0,87,1338.2906704893
88,100,0,88,1336.2059609964
