x,y,z,id,temp
80,100,0,80,1352.0193983972
81,100,0,81,1350.0781700744
82,100,0,82,1348.071971004
83,100,0,83,1346.0041452452
84,100,0,84,1343.8767766948
85,100,0,85,1341.6955476995
86,100,0,86,1339.4549965623
87,100,0,87,1337.1719992569
88,100,0,88,1334.8254540636
89,100,0,89,1332.4508932221
90,100,0,90,1330.0048112005
91,100,0,91,1327.5476542748
92,100,0,92,1325.0076879282
93,100,0,93,1322.4677215815
94,100,0,94,1319.8468824389
95,100,0,95,1317.217950352
96,100,0,96,1314.533600693
97,100,0,97,1311.8198953436
98,100,0,98,1309.0776706411
99,100,0,99,1306.2827218472
100,100,0,100,1303.4877730534
101,100,0,101,1300.614740652
102,100,0,102,1297.7417082506
103,100,0,103,1294.8213344049
104,100,0,104,1291.8753527709
105,100,0,105,1288.9056851333
106,100,0,106,1285.8913031388
107,100,0,107,1282.8710615865
108,100,0,108,1279.7922654709
109,100,0,109,1276.7134693553
110,100,0,110,1273.5809013706
111,100,0,111,1270.4411419542
112,100,0,112,1267.259863601
113,100,0,113,1264.0623218148
114,100,0,114,1260.831860399
115,100,0,115,1257.5794106501
116,100,0,116,1254.2996465672
117,100,0,117,1250.9950829385
118,100,0,118,1247.6661994595
119,100,0,119,1244.3121449766
120,100,0,120,1240.9346523613
121,100,0,121,1237.5337668764
122,100,0,122,1234.1085077392
123,100,0,123,1230.6633479752
124,100,0,124,1227.1915269497
125,100,0,125,1223.7047514727
126,100,0,126,1220.1879118335
127,100,0,127,1216.6620957754
128,100,0,128,1213.1021958135
129,100,0,129,1209.5351997343
130,100,0,130,1205.9393143328
131,100,0,131,1202.331460042
132,100,0,132,1198.7045698536
133,100,0,133,1195.0587993873
134,100,0,134,1191.403503625
135,100,0,135,1187.7230312367
136,100,0,136,1184.0344129914
137,100,0,137,1180.3301871227
138,100,0,138,1176.6112853027
139,100,0,139,1172.8840834626
140,100,0,140,1169.1408748445
141,100,0,141,1165.3884591126
142,100,0,142,1161.6284597824
143,100,0,143,1157.8552934173
144,100,0,144,1154.0753275986
145,100,0,145,1150.2890440269
146,100,0,146,1146.4936142986
147,100,0,147,1142.6922184441
148,100,0,148,1138.8859294983
149,100,0,149,1135.0743131156
150,100,0,150,1131.2568761877
151,100,0,151,1127.4357394518
152,100,0,152,1123.6109810791
153,100,0,153,1119.782584393
154,100,0,154,1115.9498709612
155,100,0,155,1112.1140466812
156,100,0,156,1108.2750596439
157,100,0,157,1104.4328251081
158,100,0,158,1100.5872101616
159,100,0,159,1096.7377126474
160,100,0,160,1092.8841825945
161,100,0,161,1089.0267663559
162,100,0,162,1085.1652410098
163,100,0,163,1081.2994469702
164,100,0,164,1077.4293240823
165,100,0,165,1073.5549054824
166,100,0,166,1069.6763019259
167,100,0,167,1065.7939006078
168,100,0,168,1061.9082479672
169,100,0,169,1058.0201101373
170,100,0,170,1054.1305848916
171,100,0,171,1050.2408883724
172,100,0,172,1046.3526416103
173,100,0,173,1042.4676494531
174,100,0,174,1038.5886254487
175,100,0,175,1034.7177373029
176,100,0,176,1030.8572506345
177,100,0,177,1027.009263872
178,100,0,178,1023.1788494647
179,100,0,179,1019.3674391087
180,100,0,180,1015.5768920583
181,100,0,181,1011.8120259367
182,100,0,182,1008.0732169964
183,100,0,183,1004.3622167382
184,100,0,184,1000.6789713623
185,100,0,185,997.03318576782
186,100,0,186,993.41171736287
187,100,0,187,989.78308479937
188,100,0,188,986.1788031016
189,100,0,189,982.63775546882
190,100,0,190,979.00850161522
191,100,0,191,975.28801142882
192,100,0,192,971.51897613748
193,100,0,193,967.66388306874
194,100,0,194,963.55515872331
195,100,0,195,959.00879316693
196,100,0,196,953.87994241479
197,100,0,197,947.99542195902
198,100,0,198,941.21084073647
199,100,0,199,933.47299300288
200,100,0,200,925.32380816275
