x,y,z,id,temp
100,155,0,155,1314.3952616583
100,156,0,156,1313.2303302075
100,157,0,157,1311.948119337
100,158,0,158,1310.5414099047
100,159,0,159,1308.9902462677
100,160,0,160,1307.2885113675
100,161,0,161,1305.4417426837
100,162,0,162,1303.4421634529
100,163,0,163,1301.2818662699
100,164,0,164,1298.9528544759
100,165,0,165,1296.4470807536
100,166,0,166,1293.7564871931
100,167,0,167,1290.873049468
100,168,0,168,1287.7888230049
100,169,0,169,1284.4959878962
100,170,0,170,1280.9868914017
100,171,0,171,1277.2540880223
100,172,0,172,1273.2903765324
100,173,0,173,1269.0888326729
100,174,0,174,1264.6141040639
100,175,0,175,1259.880195875
100,176,0,176,1254.8853559413
100,177,0,177,1249.6240795353
100,178,0,178,1244.0596301379
100,179,0,179,1238.193862427
100,180,0,180,1232.0431482143
100,181,0,181,1225.5500734798
100,182,0,182,1218.7454052028
100,183,0,183,1211.5910211059
100,184,0,184,1204.0948250508
100,185,0,185,1196.2090575839
100,186,0,186,1187.949900564
100,187,0,187,1179.2663064096
100,188,0,188,1170.113953234
100,189,0,189,1160.4584807825
100,190,0,190,1150.2205177995
100,191,0,191,1139.2873584877
100,192,0,192,1127.4962485254
100,193,0,193,1114.6123310653
100,194,0,194,1100.2505348189
100,195,0,195,1083.859208423
100,196,0,196,1064.74053613
100,197,0,197,1041.6881673859
100,198,0,198,1012.9997563315
100,199,0,199,975.41484820658
100,200,0,200,920.86959745766
