x,y,z,id,temp
0,100,0,0,925.08208562238
1,100,0,1,934.10720648128
2,100,0,2,943.75505292605
3,100,0,3,953.60013230462
4,100,0,4,963.74769918473
5,100,0,5,974.11545828686
6,100,0,6,984.70074844089
7,100,0,7,995.45923289855
8,100,0,8,1006.3684899546
9,100,0,9,1017.3947140637
10,100,0,10,1028.5137314268
11,100,0,11,1039.6994840841
12,100,0,12,1050.9308626429
13,100,0,13,1062.1873242796
14,100,0,14,1073.450739715
15,100,0,15,1084.7036556654
16,100,0,16,1095.9294906046
17,100,0,17,1107.1117604955
18,100,0,18,1118.2338758353
19,100,0,19,1129.2787964208
20,100,0,20,1140.2289065255
21,100,0,21,1151.0659616017
22,100,0,22,1161.7711615568
23,100,0,23,1172.3253077006
24,100,0,24,1182.7090294965
25,100,0,25,1192.9030532105
26,100,0,26,1202.8884900193
27,100,0,27,1212.6471226185
28,100,0,28,1222.1616736352
29,100,0,29,1231.4160431906
30,100,0,30,1240.3955072017
31,100,0,31,1249.0868719243
32,100,0,32,1257.4785836859
33,100,0,33,1265.560795523
34,100,0,34,1273.3253944281
35,100,0,35,1280.7659941084
36,100,0,36,1287.8778986513
37,100,0,37,1294.6580424466
38,100,0,38,1301.1049113182
39,100,0,39,1307.2184492662
40,100,0,40,1312.9999546392
41,100,0,41,1318.4519690403
42,100,0,42,1323.5781618408
43,100,0,43,1328.383212819
44,100,0,44,1332.8726951325
45,100,0,45,1337.0529605353
46,100,0,46,1340.9310284462
47,100,0,47,1344.514480158
48,100,0,48,1347.8113591565
49,100,0,49,1350.8300782073
50,100,0,50,1353.5793335884
51,100,0,51,1356.0680266112
52,100,0,52,1358.3051923813
53,100,0,53,1360.2999356203
54,100,0,54,1362.0613732715
55,100,0,55,1363.5985835638
56,100,0,56,1364.9205611712
57,100,0,57,1366.0361780975
58,100,0,58,1366.9541499061
59,100,0,59,1367.6830069175
60,100,0,60,1368.2310699973
61,100,0,61,1368.6064305616
62,100,0,62,1368.8169344309
63,100,0,63,1368.8701691726
64,100,0,64,1368.7734545811
65,100,0,65,1368.5338359607
66,100,0,66,1368.1580798932
67,100,0,67,1367.6526721892
68,100,0,68,1367.0238177493
69,100,0,69,1366.2774420773
70,100,0,70,1365.4191942142
71,100,0,71,1364.4544508831
72,100,0,72,1363.3883216543
73,100,0,73,1362.2256549608
74,100,0,74,1360.971044813
75,100,0,75,1359.6288380769
76,100,0,76,1358.2031421966
77,100,0,77,1356.6978332552
78,100,0,78,1355.1165642812
79,100,0,79,1353.4627737203
80,100,0,80,1351.739694001
81,100,0,81,1349.9503601345
82,100,0,82,1348.0976182961
83,100,0,83,1346.1841343447
84,100,0,84,1344.2124022438
85,100,0,85,1342.1847523534
86,100,0,86,1340.1033595668
87,100,0,87,1337.9702512752
88,100,0,88,1335.7873151417
89,100,0,89,1333.5563066752
90,100,0,90,1331.2788565955
91,100,0,91,1328.9564779831
92,100,0,92,1326.5905732132
93,100,0,93,1324.1824406707
94,100,0,94,1321.733281249
95,100,0,95,1319.2442046343
96,100,0,96,1316.7162353793
97,100,0,97,1314.1503187711
98,100,0,98,1311.5473264989
99,100,0,99,1308.9080621272
100,100,0,100,1306.2332663815
101,100,0,101,1303.5236222528
102,100,0,102,1300.7797599274
103,100,0,103,1298.0022615495
104,100,0,104,1295.1916658232
105,100,0,105,1292.348472459
106,100,0,106,1289.4731464726
107,100,0,107,1286.5661223395
108,100,0,108,1283.6278080124
109,100,0,109,1280.6585888044
110,100,0,110,1277.6588311411
111,100,0,111,1274.6288861858
112,100,0,112,1271.5690933393
113,100,0,113,1268.4797836135
114,100,0,114,1265.3612828807
115,100,0,115,1262.2139149968
116,100,0,116,1259.0380047945
117,100,0,117,1255.8338809446
118,100,0,118,1252.6018786787
119,100,0,119,1249.3423423677
120,100,0,120,1246.0556279468
121,100,0,121,1242.7421051787
122,100,0,122,1239.4021597423
123,100,0,123,1236.0361951346
124,100,0,124,1232.6446343702
125,100,0,125,1229.2279214624
126,100,0,126,1225.7865226674
127,100,0,127,1222.3209274704
128,100,0,128,1218.831649293
129,100,0,129,1215.3192258976
130,100,0,130,1211.7842194636
131,100,0,131,1208.2272163109
132,100,0,132,1204.6488262419
133,100,0,133,1201.0496814772
134,100,0,134,1197.430435157
135,100,0,135,1193.7917593825
