x,y,z,id,temp
100,0,0,0,925.07745010948
100,1,0,1,933.94377604761
100,2,0,2,943.01124809491
100,3,0,3,951.9830339264
100,4,0,4,960.94024425895
100,5,0,5,969.86662953291
100,6,0,6,978.7701256993
100,7,0,7,987.65170453302
100,8,0,8,996.51162529662
100,9,0,9,1005.352180432
100,10,0,10,1014.1667856759
100,11,0,11,1022.9631492515
100,12,0,12,1031.7199867568
100,13,0,13,1040.4617431919
100,14,0,14,1049.1390154473
100,15,0,15,1057.8082321341
100,16,0,16,1066.3776776473
100,17,0,17,1074.947840246
100,18,0,18,1083.3772166556
100,19,0,19,1091.8131006598
100,20,0,20,1100.067329373
100,21,0,21,1108.326886746
100,22,0,22,1116.3688195025
100,23,0,23,1124.4066224154
100,24,0,24,1132.1985051952
100,25,0,25,1139.9696954489
100,26,0,26,1147.4753607222
100,27,0,27,1154.938957964
100,28,0,28,1162.1257428124
100,29,0,29,1169.2465337345
100,30,0,30,1176.0859102265
100,31,0,31,1182.8346785596
100,32,0,32,1189.3020212312
100,33,0,33,1195.6549418126
100,34,0,34,1201.7297888769
100,35,0,35,1207.6689427417
100,36,0,36,1213.3368327328
100,37,0,37,1218.8526277829
100,38,0,38,1224.1078851392
100,39,0,39,1229.2009686439
100,40,0,40,1234.0474957976
100,41,0,41,1238.7268130157
100,42,0,42,1243.1739994225
100,43,0,43,1247.4504211527
100,44,0,44,1251.5061746909
100,45,0,45,1255.3870874971
100,46,0,46,1259.0558834569
100,47,0,47,1262.5475060788
100,48,0,48,1265.8369144875
100,49,0,49,1268.9532120171
100,50,0,50,1271.8829785021
100,51,0,51,1274.6507580625
100,52,0,52,1277.2495249095
100,53,0,53,1279.6970337965
100,54,0,54,1281.9885929816
100,55,0,55,1284.1351461412
100,56,0,56,1286.131189143
100,57,0,57,1287.983810752
100,58,0,58,1289.6946135807
100,59,0,59,1291.2749884891
100,60,0,60,1292.7292686814
100,61,0,61,1294.066799399
100,62,0,62,1295.2959503637
100,63,0,63,1296.4246496068
100,64,0,64,1297.4511185798
100,65,0,65,1298.3752859817
100,66,0,66,1299.2026712473
100,67,0,67,1299.9409906179
100,68,0,68,1300.5929079222
100,69,0,69,1301.1665997281
100,70,0,70,1301.6763702496
100,71,0,71,1302.1260997689
100,72,0,72,1302.5117246897
100,73,0,73,1302.835694373
100,74,0,74,1303.1038421262
100,75,0,75,1303.319640636
100,76,0,76,1303.4855475849
100,77,0,77,1303.6146888495
100,78,0,78,1303.7198337147
100,79,0,79,1303.7927124852
100,80,0,80,1303.8311849146
100,81,0,81,1303.8470563777
100,82,0,82,1303.8372579966
100,83,0,83,1303.802071784
100,84,0,84,1303.7597895414
100,85,0,85,1303.7171110633
100,86,0,86,1303.6659728169
100,87,0,87,1303.6055985643
100,88,0,88,1303.5409919106
100,89,0,89,1303.4737455937
100,90,0,90,1303.408320698
100,91,0,91,1303.3545913616
100,92,0,92,1303.3165551751
100,93,0,93,1303.2872319868
100,94,0,94,1303.2617113377
100,95,0,95,1303.2468256165
100,96,0,96,1303.2504759214
100,97,0,97,1303.2743783434
100,98,0,98,1303.3206756036
100,99,0,99,1303.3891999265
100,100,0,100,1303.4721452078
100,101,0,101,1303.5684089901
100,102,0,102,1303.6916787054
100,103,0,103,1303.8491289521
100,104,0,104,1304.0301603319
100,105,0,105,1304.2274104803
100,106,0,106,1304.4470748972
100,107,0,107,1304.6933681988
100,108,0,108,1304.965279185
100,109,0,109,1305.2655449498
100,110,0,110,1305.5925244772
100,111,0,111,1305.9355597922
100,112,0,112,1306.2945628977
100,113,0,113,1306.6841518343
100,114,0,114,1307.10610498
100,115,0,115,1307.5422841332
100,116,0,116,1307.9852724883
100,117,0,117,1308.4501134757
100,118,0,118,1308.9449474434
100,119,0,119,1309.4549510887
100,120,0,120,1309.9672416129
100,121,0,121,1310.4896509079
100,122,0,122,1311.0324909169
100,123,0,123,1311.5885518304
100,124,0,124,1312.1434637983
100,125,0,125,1312.6965287537
100,126,0,126,1313.258240866
100,127,0,127,1313.8278860508
100,128,0,128,1314.3897073945
100,129,0,129,1314.9367152805
100,130,0,130,1315.4813997606
100,131,0,131,1316.0253467647
100,132,0,132,1316.554902
100,133,0,133,1317.0494714699
100,134,0,134,1317.5398155331
100,135,0,135,1317.9943802742
100,136,0,136,1318.4723278707
100,137,0,137,1318.8185097855
100,138,0,138,1319.2823849927
100,139,0,139,1319.4848434265
100,140,0,140,1319.9790738102
100,141,0,141,1319.9962654458
100,142,0,142,1320.4492523601
100,143,0,143,1320.3798323788
100,144,0,144,1320.6884302556
100,145,0,145,1320.4879138616
100,146,0,146,1320.7139101759
100,147,0,147,1320.352721158
100,148,0,148,1320.4201491418
100,149,0,149,1319.9071180711
100,150,0,150,1319.8368465734
100,151,0,151,1319.1371917863
100,152,0,152,1318.8854811617
100,153,0,153,1317.9665938497
100,154,0,154,1317.5128460492
100,155,0,155,1316.3507589168
100,156,0,156,1315.6774987795
100,157,0,157,1314.2606174728
100,158,0,158,1313.3624929477
100,159,0,159,1311.6314331222
100,160,0,160,1310.4613502094
100,161,0,161,1308.4195896415
100,162,0,162,1306.939855675
100,163,0,163,1304.5519543693
100,164,0,164,1302.7432296583
100,165,0,165,1299.9625774414
100,166,0,166,1297.8041273917
100,167,0,167,1294.5913524832
100,168,0,168,1292.0491541189
100,169,0,169,1288.3710777517
100,170,0,170,1285.4080483782
100,171,0,171,1281.2270404908
100,172,0,172,1277.8100411711
100,173,0,173,1273.0820256923
100,174,0,174,1269.1812135551
100,175,0,175,1263.8580457887
100,176,0,176,1259.444955561
100,177,0,177,1253.4758801875
100,178,0,178,1248.5230636331
100,179,0,179,1241.8539677767
100,180,0,180,1236.3357375366
100,181,0,181,1228.9064084229
100,182,0,182,1222.7993547368
100,183,0,183,1214.5381534837
100,184,0,184,1207.8200350266
100,185,0,185,1198.6333146323
100,186,0,186,1191.2779913156
100,187,0,187,1181.0276574294
100,188,0,188,1172.9904428017
100,189,0,189,1161.4440724834
100,190,0,190,1152.6237074322
100,191,0,191,1139.3397120778
100,192,0,192,1129.4868406698
100,193,0,193,1113.5462143896
100,194,0,194,1102.0748902339
100,195,0,195,1081.4553692479
100,196,0,196,1067.2030555668
100,197,0,197,1037.1732826405
100,198,0,198,1018.9883745312
100,199,0,199,963.30081272686
100,200,0,200,962.35766338711
