x,y,z,id,group1,group2,group3,group4,group5,group6
63,100,0,63,2.2331167527485e+14,9.019208792847e+14,1.6938049164409e+15,1.0986790692888e+15,8.7899788758175e+14,2.6656111934771e+14
64,100,0,64,2.254390726147e+14,9.1051294364269e+14,1.7099402957345e+15,1.1091450658521e+15,8.8737162170422e+14,2.6910066577839e+14
65,100,0,65,2.2751482649373e+14,9.1889645163906e+14,1.7256840606573e+15,1.1193570428993e+15,8.9554207056088e+14,2.7157854690545e+14
66,100,0,66,2.2953687724677e+14,9.2706308211844e+14,1.741020580716e+15,1.1293048642541e+15,9.0350113027722e+14,2.739923064891e+14
67,100,0,67,2.3150689014979e+14,9.3501955714238e+14,1.7559624730467e+15,1.1389967158445e+15,9.1125535869293e+14,2.7634393561906e+14
68,100,0,68,2.3342104166511e+14,9.4275043260047e+14,1.7704807318723e+15,1.1484137849035e+15,9.1878970781859e+14,2.7862887157231e+14
69,100,0,69,2.3528444163816e+14,9.5027634271521e+14,1.7846141001044e+15,1.1575812022854e+15,9.2612429235633e+14,2.8085321691537e+14
70,100,0,70,2.3708828836539e+14,9.5756173870082e+14,1.7982958185451e+15,1.1664556666503e+15,9.332244689345e+14,2.8300646545156e+14
71,100,0,71,2.3884184371849e+14,9.6464402430986e+14,1.8115961223845e+15,1.175082734902e+15,9.4012669401372e+14,2.8509967569164e+14
72,100,0,72,2.4053586203151e+14,9.7148585772179e+14,1.8244448849172e+15,1.1834169210597e+15,9.4679457632233e+14,2.8712181140581e+14
73,100,0,73,2.4217569841403e+14,9.7810886534596e+14,1.836882714994e+15,1.1914845651172e+15,9.5324919427929e+14,2.8907926648925e+14
74,100,0,74,2.4376157107941e+14,9.8451392745624e+14,1.8489112630959e+15,1.1992867374796e+15,9.5949140686635e+14,2.9097230227018e+14
75,100,0,75,2.4528568970759e+14,9.906695799055e+14,1.8604714396205e+15,1.2067851107023e+15,9.6549055071422e+14,2.9279161988223e+14
76,100,0,76,2.4675672126734e+14,9.9661082571576e+14,1.8716289753403e+15,1.2140223193283e+15,9.712807395369e+14,2.9454756603223e+14
77,100,0,77,2.4817043401194e+14,1.002320573165e+15,1.8823517712965e+15,1.2209775426771e+15,9.7684531660108e+14,2.9623508968409e+14
78,100,0,78,2.4952293504185e+14,1.0077830990368e+15,1.8926102983455e+15,1.2276316268209e+15,9.8216895879946e+14,2.9784954430521e+14
79,100,0,79,2.508208517222e+14,1.0130251694319e+15,1.9024548203151e+15,1.2340171740364e+15,9.8727775172648e+14,2.9939884140872e+14
80,100,0,80,2.5206167876204e+14,1.0180366655904e+15,1.9118663333887e+15,1.2401218574479e+15,9.921618339885e+14,3.0087999071191e+14
81,100,0,81,2.5323865651862e+14,1.0227902862047e+15,1.9207935654827e+15,1.245912419819e+15,9.967945985298e+14,3.0228492353887e+14
82,100,0,82,2.543596970379e+14,1.0273179862933e+15,1.9292965259394e+15,1.2514277848353e+15,1.0012071876659e+15,3.0362308466173e+14
83,100,0,83,2.5542437085592e+14,1.0316180311191e+15,1.93737195618e+15,1.2566658385219e+15,1.0053979106653e+15,3.0489396159024e+14
84,100,0,84,2.5642616885065e+14,1.035664131263e+15,1.9449704845562e+15,1.261594556262e+15,1.0093411464681e+15,3.0608978462902e+14
85,100,0,85,2.5736718269905e+14,1.0394647344791e+15,1.9521079750145e+15,1.2662242276119e+15,1.0130451278314e+15,3.072130507075e+14
86,100,0,86,2.5825068510052e+14,1.0430330585251e+15,1.9588092496566e+15,1.2705709527959e+15,1.0165227362388e+15,3.0826766648135e+14
87,100,0,87,2.5907630475867e+14,1.046367603702e+15,1.9650714916189e+15,1.2746329044104e+15,1.0197725099569e+15,3.0925318881191e+14
88,100,0,88,2.5983973708853e+14,1.049450984413e+15,1.9708620505997e+15,1.278388903912e+15,1.0227775052519e+15,3.1016447946982e+14
89,100,0,89,2.6053977136514e+14,1.0522783106656e+15,1.9761717428619e+15,1.2818329940805e+15,1.025532956264e+15,3.1100009329375e+14
90,100,0,90,2.6118101567216e+14,1.0548681937132e+15,1.9810355197725e+15,1.2849878455315e+15,1.0280570008845e+15,3.1176553088856e+14
91,100,0,91,2.6176316554068e+14,1.0572194038208e+15,1.9854510716633e+15,1.2878519599228e+15,1.0303484404925e+15,3.1246042884476e+14
92,100,0,92,2.6228593169473e+14,1.0593307726238e+15,1.9894162041551e+15,1.2904239137101e+15,1.0324061362858e+15,3.1308444188257e+14
93,100,0,93,2.6274696245894e+14,1.0611928020643e+15,1.9929130798133e+15,1.2926921366231e+15,1.0342208315344e+15,3.1363476288171e+14
94,100,0,94,2.6314273771143e+14,1.0627912749212e+15,1.995914998673e+15,1.2946393097794e+15,1.0357786703106e+15,3.1410718997327e+14
95,100,0,95,2.6347854571607e+14,1.0641475496436e+15,1.9984620715824e+15,1.2962914506212e+15,1.0371004679749e+15,3.145080356385e+14
