x,y,z,id,ux,uy
0,100,0,0,0,0
1,100,0,1,-0.0041091162182729,0.42352685887931
2,100,0,2,-0.016397660114538,0.83615254996948
3,100,0,3,-0.036549163462222,1.2377715560114
4,100,0,4,-0.0642804420193,1.6282963618724
5,100,0,5,-0.099312755915993,2.0076568797549
6,100,0,6,-0.14136846643387,2.3757998501633
7,100,0,7,-0.19017097856791,2.7326882291442
8,100,0,8,-0.24544510057968,3.0783005638174
9,100,0,9,-0.30691744838738,3.4126303573564
10,100,0,10,-0.37431684502531,3.7356854246468
11,100,0,11,-0.44737470716505,4.0474872400221
12,100,0,12,-0.52582541623364,4.3480702786406
13,100,0,13,-0.60940667254148,4.6374813532182
14,100,0,14,-0.69785983110589,4.91577894784
15,100,0,15,-0.79093021805619,5.1830325507334
16,100,0,16,-0.88836742669285,5.4393219878372
17,100,0,17,-0.98992559245499,5.6847367590557
18,100,0,18,-1.0953636462284,5.9193753790541
19,100,0,19,-1.2044455455965,6.1433447244183
20,100,0,20,-1.3169404838004,6.3567593889513
21,100,0,21,-1.4326230763265,6.5597410488104
22,100,0,22,-1.5512735251856,6.7524178390981
23,100,0,23,-1.6726777610813,6.9349237434306
24,100,0,24,-1.7966275637871,7.1073979979618
25,100,0,25,-1.9229206611665,7.269984511071
26,100,0,26,-2.051360807367,7.4228313000352
27,100,0,27,-2.1817578408116,7.5660899456936
28,100,0,28,-2.3139277226874,7.6999150660936
29,100,0,29,-2.447692556699,7.8244638099647
30,100,0,30,-2.5828805909121,7.9398953707256
31,100,0,31,-2.7193262025542,8.0463705216487
32,100,0,32,-2.8568698666831,8.1440511726368
33,100,0,33,-2.9953581096538,8.2330999490495
34,100,0,34,-3.1346434483382,8.31367979273
35,100,0,35,-3.2745843160596,8.3859535855377
36,100,0,36,-3.4150449762065,8.4500837952917
37,100,0,37,-3.5558954244893,8.506232144248
38,100,0,38,-3.6970112807896,8.5545592998398
39,100,0,39,-3.838273671538,8.5952245876073
40,100,0,40,-3.9795691035354,8.6283857259633
41,100,0,41,-4.1207893301071,8.6541985824787
42,100,0,42,-4.2618312104504,8.6728169512868
43,100,0,43,-4.4025965630037,8.6843923511229
44,100,0,44,-4.5429920136328,8.6890738435138
45,100,0,45,-4.6829288393887,8.6870078705834
46,100,0,46,-4.8223228085589,8.6783381118447
47,100,0,47,-4.9610940176868,8.6632053593606
48,100,0,48,-5.0991667262022,8.641747410688
49,100,0,49,-5.236469189256,8.6140989788391
50,100,0,50,-5.3729334893203,8.5803916187764
51,100,0,51,-5.5084953670657,8.5407536695112
52,100,0,52,-5.6430940519954,8.4953102112616
53,100,0,53,-5.77667209327,8.4441830369687
54,100,0,54,-5.9091751911237,8.3874906374316
55,100,0,55,-6.0405520292324,8.3253481994826
56,100,0,56,-6.1707541083599,8.2578676163426
57,100,0,57,-6.2997355815737,8.1851575096756
58,100,0,58,-6.427453091291,8.1073232626188
59,100,0,59,-6.5538656083812,8.0244670631593
60,100,0,60,-6.6789342735276,7.9366879572491
61,100,0,61,-6.8026222410177,7.8440819110868
62,100,0,62,-6.9248945251123,7.7467418819808
63,100,0,63,-7.0457178491152,7.6447578972445
64,100,0,64,-7.1650604972472,7.5382171406993
65,100,0,65,-7.2828921694073,7.427204046116
66,100,0,66,-7.399183838885,7.3118003972305
67,100,0,67,-7.513907613076,7.1920854339537
68,100,0,68,-7.6270365972342,7.0681359643625
69,100,0,69,-7.7385447612844,6.9400264819088
70,100,0,70,-7.8484068097088,6.8078292875938
71,100,0,71,-7.956598054511,6.671614616861
72,100,0,72,-8.0630942912543,6.5314507708456
73,100,0,73,-8.1678716781675,6.3874042517673
74,100,0,74,-8.2709066183031,6.2395399019413
75,100,0,75,-8.3721756447362,6.0879210464082
76,100,0,76,-8.471655308786,5.9326096390908
77,100,0,77,-8.5693220712468,5.7736664121292
78,100,0,78,-8.6651521966133,5.6111510281551
79,100,0,79,-8.759121650292,5.445122235447
80,100,0,80,-8.8512059987919,5.2756380259347
81,100,0,81,-8.9413803128951,5.1027557958906
82,100,0,82,-9.029619073815,4.9265325093096
83,100,0,83,-9.1158960823567,4.7470248634885
84,100,0,84,-9.2001843711053,4.5642894574222
85,100,0,85,-9.2824561196761,4.3783829624354
86,100,0,86,-9.3626825730749,4.18936229527
87,100,0,87,-9.4408339632273,3.9972847935348
88,100,0,88,-9.516879433749,3.802208393495
89,100,0,89,-9.5907869680472,3.6041918102881
90,100,0,90,-9.6625233208549,3.4032947203666
91,100,0,91,-9.7320539533191,3.1995779463607
92,100,0,92,-9.7993429717806,2.9931036442381
93,100,0,93,-9.8643530704019,2.7839354928729
94,100,0,94,-9.9270454778191,2.5721388858157
95,100,0,95,-9.9873799080137,2.3577811254433
96,100,0,96,-10.045314515621,2.1409316193812
97,100,0,97,-10.100805855915,1.9216620790587
98,100,0,98,-10.153808849729,1.7000467206209
99,100,0,99,-10.204276753596,1.4761624678188
100,100,0,100,-10.252161135425,1.2500891568929
101,100,0,101,-10.297411856021,1.0219097433883
102,100,0,102,-10.339977056837,0.7917105107579
103,100,0,103,-10.379803154312,0.55958128043832
104,100,0,104,-10.416834841206,0.32561562334932
105,100,0,105,-10.451015095367,0.089911072484839
106,100,0,106,-10.48228519637,-0.14743066365441
107,100,0,107,-10.510584750515,-0.38630348718081
108,100,0,108,-10.53585172467,-0.62659669673204
109,100,0,109,-10.558022489485,-0.86819477382485
110,100,0,110,-10.57703187251,-1.1109771699418
111,100,0,111,-10.592813221782,-1.3548180949947
112,100,0,112,-10.605298480441,-1.5995863076997
113,100,0,113,-10.614418272974,-1.8451449086972
114,100,0,114,-10.620102003679,-2.0913511369959
115,100,0,115,-10.622277967953,-2.3380561706047
116,100,0,116,-10.620873477022,-2.5851049323401
117,100,0,117,-10.615814996712,-2.8323359016776
118,100,0,118,-10.607028300874,-3.0795809337651
119,100,0,119,-10.594438640065,-3.3266650867149
120,100,0,120,-10.577970926046,-3.573406458464
121,100,0,121,-10.55754993268,-3.8196160343841
122,100,0,122,-10.533100513742,-4.0650975472706
123,100,0,123,-10.504547838142,-4.3096473509801
124,100,0,124,-10.47181764302,-4.5530543094424
125,100,0,125,-10.434836505092,-4.7950997026687
126,100,0,126,-10.393532130604,-5.0355571514219
127,100,0,127,-10.347833664144,-5.2741925626253
128,100,0,128,-10.297672016502,-5.5107640970315
129,100,0,129,-10.24298021167,-5.745022161479
130,100,0,130,-10.183693752973,-5.9767094275768
131,100,0,131,-10.119751008192,-6.2055608788363
132,100,0,132,-10.051093613448,-6.4313038884961
133,100,0,133,-9.9776668954492,-6.6536583301081
134,100,0,134,-9.8994203115568,-6.872336722943
135,100,0,135,-9.8163079069919,-7.087044414542
136,100,0,136,-9.7282887883024,-7.2974798023238
137,100,0,137,-9.6353276120481,-7.5033345964033
138,100,0,138,-9.5373950874665,-7.7042941256149
139,100,0,139,-9.4344684916814,-7.9000376885426
140,100,0,140,-9.3265321958104,-8.0902389515334
141,100,0,141,-9.2135782001155,-8.274566395137
142,100,0,142,-9.0956066761213,-8.4526838105561
143,100,0,143,-8.9726265134081,-8.6242508472521
144,100,0,144,-8.8446558685627,-8.7889236129373
145,100,0,145,-8.7117227135553,-8.9463553265191
146,100,0,146,-8.5738653805907,-9.0961970245715
147,100,0,147,-8.4311331002797,-9.238098321476
148,100,0,148,-8.2835865297774,-9.3717082229239
149,100,0,149,-8.1312982673498,-9.4966759923734
150,100,0,150,-7.9743533496656,-9.6126520692469
151,100,0,151,-7.8128497279629,-9.7192890375264
152,100,0,152,-7.6468987191163,-9.8162426426993
153,100,0,153,-7.4766254275376,-9.9031728548315
154,100,0,154,-7.3021691337758,-9.979744974646
155,100,0,155,-7.1236836456542,-10.04563077926
156,100,0,156,-6.9413376077914,-10.100509703605
157,100,0,157,-6.7553147653988,-10.144070052929
158,100,0,158,-6.5658141783423,-10.176010241541
159,100,0,159,-6.3730503815941,-10.196040052054
160,100,0,160,-6.1772534883848,-10.20388190918
161,100,0,161,-5.9786692326033,-10.199272161439
162,100,0,162,-5.777558947278,-10.181962363993
163,100,0,163,-5.5741994763047,-10.151720555034
164,100,0,164,-5.3688830169777,-10.108332517966
165,100,0,165,-5.1619168913073,-10.051603021635
166,100,0,166,-4.9536232445904,-9.9813570297033
167,100,0,167,-4.7443386702207,-9.8974408713908
168,100,0,168,-4.5344137602861,-9.7997233644755
169,100,0,169,-4.324212582095,-9.6880968821675
170,100,0,170,-4.1141120813985,-9.5624783553121
171,100,0,171,-3.9045014137198,-9.4228102013012
172,100,0,172,-3.6957812058626,-9.2690611721772
173,100,0,173,-3.4883627503425,-9.1012271131073
174,100,0,174,-3.2826671361508,-8.9193316250844
175,100,0,175,-3.0791243199215,-8.7234266238006
176,100,0,176,-2.8781721422149,-8.5135927895095
177,100,0,177,-2.6802552942456,-8.2899399017467
178,100,0,178,-2.4858242409651,-8.0526070544442
179,100,0,179,-2.2953341069427,-7.8017627476056
180,100,0,180,-2.1092435319746,-7.5376048524186
181,100,0,181,-1.9280135037739,-7.2603604485463
182,100,0,182,-1.7521061754487,-6.9702855317346
183,100,0,183,-1.58198367576,-6.6676645932149
184,100,0,184,-1.41810692035,-6.3528100710493
185,100,0,185,-1.2609344322542,-6.0260616769507
186,100,0,186,-1.1109211800372,-5.6877856015845
187,100,0,187,-0.96851744183803,-5.3383736033535
188,100,0,188,-0.83416770345902,-4.9782419865296
189,100,0,189,-0.70830959839498,-4.607830475424
190,100,0,190,-0.59137289737189,-4.2276009931701
191,100,0,191,-0.48377855455268,-3.8380363529955
192,100,0,192,-0.38593781707316,-3.4396388729899
193,100,0,193,-0.29825140402118,-3.0329289237039
194,100,0,194,-0.22110876046512,-2.6184434211524
195,100,0,195,-0.15488739249709,-2.1967342759401
196,100,0,196,-0.099952296734035,-1.768366811988
197,100,0,197,-0.056655560743962,-1.33391816702
198,100,0,198,-0.025336704556753,-0.89397568746005
199,100,0,199,-0.0063281640064253,-0.44913532497452
200,100,0,200,0,0
