x,y,z,id,ux,uy
100,0,0,0,0,0
100,1,0,1,-0.17528479913891,3.0525408672708e-05
100,2,0,2,-0.34654331301751,0.00010132193613811
100,3,0,3,-0.51394922710962,0.00020853388313825
100,4,0,4,-0.67764838999483,0.00034515332156976
100,5,0,5,-0.83778732899067,0.00050466453417867
100,6,0,6,-0.9946383453577,0.00068082899151101
100,7,0,7,-1.1482595667886,0.00086924783235551
100,8,0,8,-1.2988170673216,0.0010657325177319
100,9,0,9,-1.4465088975317,0.0012668882444627
100,10,0,10,-1.5914600941537,0.001470257968441
100,11,0,11,-1.7338050492551,0.0016740783654433
100,12,0,12,-1.8736861121868,0.0018773096140393
100,13,0,13,-2.0112519106348,0.0020796146720495
100,14,0,14,-2.1465362515297,0.0022812968348965
100,15,0,15,-2.2796878105775,0.0024834672601858
100,16,0,16,-2.4109415130737,0.0026876505540054
100,17,0,17,-2.5402171474119,0.0028964728049658
100,18,0,18,-2.6677767844938,0.0031125565941752
100,19,0,19,-2.7936106061443,0.0033399150391019
100,20,0,20,-2.9179413867367,0.0035817240289806
100,21,0,21,-3.0406631211908,0.0038451734683055
100,22,0,22,-3.1620837411862,0.0041323409457926
100,23,0,23,-3.2821678747373,0.0044512707376636
100,24,0,24,-3.4009499445233,0.0048103824688475
100,25,0,25,-3.5186248292088,0.0052129972218721
100,26,0,26,-3.635248351051,0.0056665543608936
100,27,0,27,-3.7508609035178,0.0061803177462837
100,28,0,28,-3.8654456238904,0.0067700735045299
100,29,0,29,-3.9791677759018,0.0074383177149827
100,30,0,30,-4.0920804563649,0.0081950786332834
100,31,0,31,-4.2042356736221,0.0090509987768531
100,32,0,32,-4.3156841027113,0.010017303707161
100,33,0,33,-4.4264748413315,0.011105758279318
100,34,0,34,-4.5366551701082,0.012328608431019
100,35,0,35,-4.6462703216706,0.013698506387344
100,36,0,36,-4.7553632640158,0.015228416866877
100,37,0,37,-4.8639745046449,0.016931501743196
100,38,0,38,-4.9721419234468,0.01882098034361
100,39,0,39,-5.0799006439823,0.020909962330286
100,40,0,40,-5.187282954576,0.023211249972245
100,41,0,41,-5.2943182928821,0.025737106457298
100,42,0,42,-5.4010035542378,0.028524996576986
100,43,0,43,-5.50736165378,0.031598862020635
100,44,0,44,-5.6134425414759,0.034949628130853
100,45,0,45,-5.71926431943,0.038588574418124
100,46,0,46,-5.82484258491,0.042525250173365
100,47,0,47,-5.9301909743398,0.046767024175115
100,48,0,48,-6.0352435197955,0.051445134546662
100,49,0,49,-6.140070729981,0.056487000193413
100,50,0,50,-6.2446871412427,0.061884173993475
100,51,0,51,-6.3490987285649,0.067637383200969
100,52,0,52,-6.4532160036381,0.073921825905387
100,53,0,53,-6.5570869512776,0.080659549856064
100,54,0,54,-6.6607413999499,0.087794788621937
100,55,0,55,-6.7641408224238,0.095397440211692
100,56,0,56,-6.8671696932297,0.10366255201889
100,57,0,57,-6.9699497542303,0.11235732497602
100,58,0,58,-7.0724636912354,0.12150804726738
100,59,0,59,-7.1744701744828,0.13148023274557
100,60,0,60,-7.2761834499549,0.14189916428701
100,61,0,61,-7.377540618944,0.15285688131128
100,62,0,62,-7.4782687267966,0.16469712388366
100,63,0,63,-7.5786628539345,0.17697934095023
100,64,0,64,-7.6784611327445,0.19003239156988
100,65,0,65,-7.7776003264547,0.20386878374055
100,66,0,66,-7.876394288549,0.21811307668787
100,67,0,67,-7.9740678531224,0.23357790039001
100,68,0,68,-8.0712933249003,0.24948950984586
100,69,0,69,-8.1676306230672,0.26628670219965
100,70,0,70,-8.2630117711815,0.2839557752412
100,71,0,71,-8.3577917364991,0.30217304641231
100,72,0,72,-8.4510205613778,0.32168321640086
100,73,0,73,-8.5438590756581,0.34150934237735
100,74,0,74,-8.6347268791229,0.36283634323881
100,75,0,75,-8.7250357950532,0.38455207132192
100,76,0,76,-8.8134728637038,0.40756973932577
100,77,0,77,-8.9009022815664,0.43122702564193
100,78,0,78,-8.9865352282642,0.4560246433789
100,79,0,79,-9.0707184234829,0.4816611896729
100,80,0,80,-9.1531260093677,0.5083252288839
100,81,0,81,-9.2336859564989,0.53596243360061
100,82,0,82,-9.3123946898906,0.56457468679565
100,83,0,83,-9.3889524446294,0.59421584339739
100,84,0,84,-9.4634319557202,0.62485111119898
100,85,0,85,-9.5356171471423,0.65648009827992
100,86,0,86,-9.6052753643115,0.68920357235311
100,87,0,87,-9.6727390472467,0.72278417662611
100,88,0,88,-9.7369172035519,0.75764802544971
100,89,0,89,-9.799347313353,0.79312439704962
100,90,0,90,-9.8573148332473,0.83016447874112
100,91,0,91,-9.9144544601509,0.86746294563703
100,92,0,92,-9.9654037544867,0.90669341384686
100,93,0,93,-10.016353048823,0.94592388205668
100,94,0,94,-10.060113689778,0.98713610923502
100,95,0,95,-10.103154961871,1.0285466511212
100,96,0,96,-10.140387806738,1.0713526682158
100,97,0,97,-10.174543822638,1.1148978937702
100,98,0,98,-10.205205314442,1.1591656446352
100,99,0,99,-10.229406435038,1.2047691372458
100,100,0,100,-10.253607555633,1.2503726298563
100,101,0,101,-10.266808899995,1.2978984125685
100,102,0,102,-10.280010244356,1.3454241952807
100,103,0,103,-10.285519766951,1.3940453982907
100,104,0,104,-10.28686865301,1.4432591326741
100,105,0,105,-10.283864295341,1.4929610461972
100,106,0,106,-10.272641899016,1.5435845426344
100,107,0,107,-10.26021307643,1.5943094911782
100,108,0,108,-10.235728435663,1.6460482506701
100,109,0,109,-10.211243794896,1.6977870101619
100,110,0,110,-10.17447892883,1.7502278464905
100,111,0,111,-10.136071709573,1.8027625783386
100,112,0,112,-10.087209315182,1.8556282202617
100,113,0,113,-10.034251511461,1.9086234833717
100,114,0,114,-9.9722135480875,1.9616846397078
100,115,0,115,-9.9041105840463,2.014789808757
100,116,0,116,-9.8277756933938,2.0677633199976
100,117,0,117,-9.7439667767935,2.1206172949589
100,118,0,118,-9.6521808449801,2.1731667714634
100,119,0,119,-9.5521387159433,2.2254010925813
100,120,0,120,-9.4437246211585,2.2771391325008
100,121,0,121,-9.3269547282141,2.3283818496193
100,122,0,122,-9.2007209826149,2.3788739071908
100,123,0,123,-9.0667601800987,2.4287530654224
100,124,0,124,-8.9215082698305,2.4775226244759
100,125,0,125,-8.769923113672,2.5256698031049
100,126,0,126,-8.6044534254951,2.5722048064444
100,127,0,127,-8.4348381577338,2.6182584539155
100,128,0,128,-8.2479544691924,2.6620187409186
100,129,0,129,-8.0572347215051,2.7052277978079
100,130,0,130,-7.8504413663644,2.7460529237648
100,131,0,131,-7.6362731232703,2.785678952374
100,132,0,132,-7.4103755034521,2.8233978788536
100,133,0,133,-7.1715682826706,2.8588498539819
100,134,0,134,-6.9262480343566,2.8931581286496
100,135,0,135,-6.6616227145727,2.9238504370928
100,136,0,136,-6.3900244259109,2.9531687214912
100,137,0,137,-6.1049653980828,2.9798261602571
100,138,0,138,-5.8054979783051,3.0035056338566
100,139,0,139,-5.4975572004447,3.0254140286657
100,140,0,140,-5.1716505042155,3.0434720209631
100,141,0,141,-4.8337840111713,3.0588919887471
100,142,0,142,-4.4859034691845,3.0720974491307
100,143,0,143,-4.1181167231679,3.08081480234
100,144,0,144,-3.7382545343219,3.086766856135
100,145,0,145,-3.3468110900735,3.0900615639143
100,146,0,146,-2.9361715951644,3.0889177023325
100,147,0,147,-2.5106972858323,3.08432966931
100,148,0,148,-2.0720592544531,3.0766871766115
100,149,0,149,-1.6176478156181,3.0653870039263
100,150,0,150,-1.1429479458487,3.0494114438313
100,151,0,151,-0.65350043283124,3.0300699139672
100,152,0,152,-0.148617672425,3.0072313959925
100,153,0,153,0.3730452365083,2.980628370102
100,154,0,154,0.91685896702609,2.9491558829724
100,155,0,155,1.4776651172726,2.9140358124297
100,156,0,156,2.0561410728417,2.8751944515931
100,157,0,157,2.652959714543,2.8325755014578
100,158,0,158,3.2687867610521,2.7861429186592
100,159,0,159,3.9060756318839,2.7355492519383
100,160,0,160,4.5650888656053,2.680919152514
100,161,0,161,5.2444953535977,2.6226594049923
100,162,0,162,5.9448969492593,2.5608226792478
100,163,0,163,6.6668725574286,2.4954869017002
100,164,0,164,7.410974000255,2.4267557144323
100,165,0,165,8.1777217379469,2.354758495532
100,166,0,166,8.9676005181199,2.2796499629406
100,167,0,167,9.7810550329899,2.2016093893635
100,168,0,168,10.618485666183,2.1208394602101
100,169,0,169,11.48024441094,2.0375648100151
100,170,0,170,12.366631038467,1.9520302755799
100,171,0,171,13.277889590165,1.8644989059896
100,172,0,172,14.214205260486,1.7752497707114
100,173,0,173,15.175701728313,1.6845756075554
100,174,0,174,16.165329488535,1.5926882788635
100,175,0,175,17.180888039468,1.5000422448394
100,176,0,176,18.221844108921,1.406984214623
100,177,0,177,19.288018307427,1.3138445921864
100,178,0,178,20.381972477933,1.2210208870829
100,179,0,179,21.50258444857,1.1289065627358
